id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1588967,"Comcast OAuth2 access token stored as bogus long password, no new mail",sync-oauth,5,"Comcast now enforces OAuth2 and the stored token is stale/invalid, so mail retrieval stops until re-authorization.","I am not seeing any emails after 5/23/26 in Thunderbird, even though there are a lot of emails",True,2026-06-22,False,,False,True,True,3,1
1588968,Edit Event window not scrollable with large participant list,calendar-tasks,2,The Edit Event dialog lacks a scrollable container so a long attendee list overflows the window and hides controls.,"A large list of participants will extend the content of the ""Edit Event"" window beyond the threshold of the window, making all checkboxes",True,2026-06-22,False,,False,True,True,1,0
1588974,macOS installation admin password rejected in Finder,account-login,3,"macOS admin authentication during install fails, likely the user's login password differs from an admin account or a Finder/macOS auth issue.",il Finder mi chiede la password amministratore. Pur inserendo la password giusta ... mi dice che non è corretta,False,2026-06-22,False,,False,False,False,1,0
1588984,Emails only arrive after manual Get Messages / delayed delivery,send-receive,3,Mail-check polling interval or account fetch settings mean new mail isn't retrieved automatically until manually triggered.,"the last email I got was Thursday June 18th 2026 , so I right clicked and clicked on ""Get Messages"" , suddenly I have about 40 emails",False,2026-06-22,False,,False,True,True,3,1
1589011,Backup Thunderbird email to unlock AOL account,migration-import,3,AOL storage limit lockout; user needs to move POP3 messages to Local Folders to free server space and back up.,I am locked out of AOL. They said have Thunderbird backed up your email and call back.,False,2026-06-22,False,,False,True,True,8,5
1589014,Changed local directory but mail not stored there,settings-config,2,"Setting the local directory doesn't migrate existing data or applies only to Local Folders account, not the IMAP profile data.",I have changed the local directory and nothing is being stored there.,False,2026-06-22,False,,False,True,True,12,4
1589022,CardBook edit window unscrollable/no Save button after v152 upgrade,addons-extensions,3,"CardBook add-on's edit dialog lacks scroll bars under the new Thunderbird 152 UI, hiding the Save button.",CardBook creating new contact or edit existing contact and am unable to scroll to bottom of window to the save option,True,2026-06-22,True,rednoise,True,False,True,2,1
1589025,Update Comcast password in Thunderbird after connection failure,account-login,3,"Stored credentials/cookies are stale after a Comcast password change, blocking authentication.",Thunderbird cannot connect to Comcast. I need to update my comcast password,False,2026-06-22,False,,False,True,True,1,0
1589028,Password reset for email account,account-login,2,"User needs to update or recover the account password, which is set with the mail provider not Thunderbird.",Ocupo apoyo para reiniciar la contraseña de una cuenta,False,2026-06-22,False,,False,True,True,1,0
1589032,Migrate profile and update password to new PC after hack,migration-import,3,"After a RAT compromise and ISP password reset, user needs to move the profile and clear stored passwords on a new machine.",How do I go about getting my password changed as I am unsure of what the hacker did.,False,2026-06-22,False,,False,True,True,1,0
1589049,Calendar search shows every recurrence instead of single event after ESR 140,calendar-tasks,3,"A calendar search behavior change in 140 expands recurring events into individual occurrences, causing duplicates and freezes.",the results return a separate entry for each occurrence of a recurring event instead of just the one definition,True,2026-06-23,False,,False,False,False,0,0
1589058,Installation corrupt after interrupted update,performance-crash,4,"An interrupted update during a power/system failure left the Thunderbird installation files corrupt, requiring reinstall.",The installation seems to be corrupt. Please check your hardware and disk setup and/or re-install.,False,2026-06-23,True,siffemoz,True,False,True,3,2
1589059,New mail in IMAP subfolders not shown until folder clicked,send-receive,3,Subfolders are not being polled/synced automatically so new mail is only fetched on manual selection.,nezobrazí se mi nová příchozí pošta v podsložce. pošta se zobrazí pouze pokud na jednotlivou složku kliknu,False,2026-06-23,False,,False,True,True,3,1
1589064,All accounts suddenly fail authentication while webmail works,account-login,5,Antivirus/firewall interference (e.g. Norton) is blocking Thunderbird's connections after an update.,Unable to authenticate to the server. Username or password configuration may be incorrect.,True,2026-06-23,False,,False,True,True,1,0
1589068,Import to Thunderbird for Android stuck on importing,migration-import,3,"The QR/transfer import process on the mobile app hangs, likely due to network or version mismatch during transfer.",phone is still stuck on importing,False,2026-06-23,False,,False,False,False,0,0
1589080,Orange account cannot send or receive despite successful setup,account-login,4,Incorrect incoming/outgoing server (POP/IMAP/SMTP) configuration for one Orange account.,"je ne peux ni adresser les mails ni en recevoir. je ne comprends pas les ""pop"", ""imap""",False,2026-06-23,False,,False,True,True,2,0
1589081,Unified Folders Inbox/Sent empty after repair,search-folders,3,Corrupt or duplicate smart mailboxes folders in the profile broke unified virtual folders.,now my Unified Inbox has disappeared!!! There is a folder called Inbox in the Unified Folders list but it is empty,True,2026-06-23,True,h.mccunnell,True,False,True,2,1
1589086,Junk mail folder not found,spam-filters,2,Junk folder not created or not visible; needs junk settings enabled to recreate it.,Cannot find junk mail folder,False,2026-06-23,False,,False,True,True,1,0
1589094,How to exit Troubleshoot Mode and re-enable extensions,addons-extensions,2,User is stuck in Troubleshoot Mode which disables all add-ons; restart returns to normal mode.,How do I turn off Troubleshoot Mode to restart useful Extensions again one at a time,False,2026-06-23,True,wxie2016,True,False,False,3,1
1589097,Office 365 Exchange add-on login fails (OWL),account-login,3,"The OWL Exchange add-on fails to authenticate to Office 365, while native Exchange option lacks subfolder support.","We need to log-in with ""Exchange Add-on erforderlich"", but we receive this error message",True,2026-06-23,False,,False,True,True,1,0
1589123,Calendar week view cuts off last day,calendar-tasks,2,Corrupted toolbar/layout settings shrank the calendar view; resetting toolbars restores 7-day display.,The Thundebird calendar in month/week view cannot display a full week next to each other,False,2026-06-23,True,MichelT,True,False,True,2,1
1589126,iCloud/mac.com account setup authorization failure without app-specific password,account-login,3,Apple requires an app-specific password for third-party mail clients; using the regular mac.com password causes the authorization failure.,on the final Next button I get an error message saying authorisation failure or similar,False,2026-06-23,False,,False,True,True,7,3
1589127,TLS connection to mail server fails on send and receive setup,send-receive,4,Incorrect server/port combination or a firewall/VPN blocking the TLS connection to mail.nrtco.net prevents any connection.,Unable to establish TLS connection to POP3 server.,False,2026-06-23,False,,False,True,True,6,2
1589138,"Old Office 365 accounts and settings persist after reinstall, plus certificate invalid error",settings-config,3,"Uninstalling Thunderbird does not remove the profile folder, so old account data reappears; the certificate error stems from mismatched server hostname.",I keep getting the old Office 365 settings showing up,False,2026-06-23,False,,False,False,True,2,1
1589139,High CPU and slow Quick Filter search in Unified Folders on 140 ESR,performance-crash,3,"Corrupted or unindexed folder database causing expensive searches, possibly a regression in 140.12 or macOS Tahoe interaction.","CPU goes to 80% or more, and response is 10-15 seconds",True,2026-06-23,False,,False,True,True,1,0
1589152,Opening .ICS calendar files in Thunderbird,calendar-tasks,1,How-to question about importing ICS into the calendar.,Can Thunderbird open .ICS files?,False,2026-06-23,True,davidsk,True,True,True,1,0
